ï..Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount
Barley,MT,USC00241047,2001,7,0,0,43,0,0,0.12,94,0.45,0,66.8,83.5,50.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.61
Barley,MT,USC00241047,2001,8,0,0,40,0,0,0,100,0,0,70.2,89.5,50.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.41
Barley,MT,USC00241047,2001,8,0,0,40,0,0,0,100,0,0,70.2,89.5,50.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.85
Barley,MT,USC00241047,2001,8,0,0,40,0,0,0,100,0,0,70.2,89.5,50.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.54
Barley,MT,USC00241047,2001,9,0,0,34,0,0,0.27,90.15129683,0.44,0,61.38213256,74.84063401,44.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.24
Barley,MT,USC00241047,2001,9,0,0,34,0,0,0.27,90.15129683,0.44,0,61.38213256,74.84063401,44.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.72
Barley,MT,USC00241047,2001,9,0,0,34,0,0,0.27,90.15129683,0.44,0,61.38213256,74.84063401,44.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.71
Barley,MT,USC00241047,2001,10,0,0,21,0,0,0.42,80,1.48,0,45.4,57.8,33,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.29
Barley,MT,USC00241047,2001,10,0,0,21,0,0,0.42,80,1.48,0,45.4,57.8,33,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.76
Barley,MT,USC00241047,2001,10,0,0,21,0,0,0.42,80,1.48,0,45.4,57.8,33,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.86
Barley,MT,USC00241047,2001,11,0,0,2,0,0,0.08,68,0.15,0,38.7,50.7,26.7,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.3
Barley,MT,USC00241047,2001,11,0,0,2,0,0,0.08,68,0.15,0,38.7,50.7,26.7,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.65
Barley,MT,USC00241047,2001,11,0,0,2,0,0,0.08,68,0.15,0,38.7,50.7,26.7,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.79
Barley,MT,USC00241047,2001,12,0,0,5,0,0,0.42,49,0.59,0,25.2,35.2,15.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.21
Barley,MT,USC00241047,2001,12,0,0,5,0,0,0.42,49,0.59,0,25.2,35.2,15.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.71
Barley,MT,USC00241047,2001,12,0,0,5,0,0,0.42,49,0.59,0,25.2,35.2,15.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.77
Barley,MT,USC00241047,2002,1,0,0,-10,0,0,0.25,58,0.91,0,25.3,34.6,16.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.09
Barley,MT,USC00241047,2002,1,0,0,-10,0,0,0.25,58,0.91,0,25.3,34.6,16.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.47
Barley,MT,USC00241047,2002,1,0,0,-10,0,0,0.25,58,0.91,0,25.3,34.6,16.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.67
Barley,MT,USC00241047,2002,2,0,0,-13,0,0,0.21,55,0.41,0,24.8,37.2,12.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.17
Barley,MT,USC00241047,2002,2,0,0,-13,0,0,0.21,55,0.41,0,24.8,37.2,12.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.55
Barley,MT,USC00241047,2002,2,0,0,-13,0,0,0.21,55,0.41,0,24.8,37.2,12.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.69
Barley,MT,USC00241047,2002,3,0,0,-8,0,0,0.13,63,0.31,0,27.6,40.1,15.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.17
Barley,MT,USC00241047,2002,3,0,0,-8,0,0,0.13,63,0.31,0,27.6,40.1,15.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.59
Barley,MT,USC00241047,2002,3,0,0,-8,0,0,0.13,63,0.31,0,27.6,40.1,15.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.75
Barley,MT,USC00241047,2002,4,0,0,4,0,0,0.24,79.18055556,0.75,0,46.19777778,58.09958333,27.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.09
Barley,MT,USC00241047,2002,4,0,0,4,0,0,0.24,79.18055556,0.75,0,46.19777778,58.09958333,27.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.43
Barley,MT,USC00241047,2002,4,0,0,4,0,0,0.24,79.18055556,0.75,0,46.19777778,58.09958333,27.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.79
Barley,MT,USC00241047,2002,6,0,0,32,0,0,1.42,88,3.63,0,58.2,72.4,44.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.09
Barley,MT,USC00241047,2002,6,0,0,32,0,0,1.42,88,3.63,0,58.2,72.4,44.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.49
Barley,MT,USC00241047,2002,6,0,0,32,0,0,1.42,88,3.63,0,58.2,72.4,44.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.83
Barley,MT,USC00241047,2002,7,0,0,41,0,0,0.25,99,0.65,0,68.5,85.9,51.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.14
Barley,MT,USC00241047,2002,7,0,0,41,0,0,0.25,99,0.65,0,68.5,85.9,51.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.49
Barley,MT,USC00241047,2002,7,0,0,41,0,0,0.25,99,0.65,0,68.5,85.9,51.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.88
Barley,MT,USC00241047,2002,8,0,0,31,0,0,0.35,89,0.68,0,61,79.3,42.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.68
Barley,MT,USC00241047,2002,8,0,0,31,0,0,0.35,89,0.68,0,61,79.3,42.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.93
Barley,MT,USC00241047,2002,8,0,0,31,0,0,0.35,89,0.68,0,61,79.3,42.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.05
Barley,MT,USC00241047,2002,9,0,0,32,0,0,0.873876081,90,2.093545,0,56.3,71.3,41.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.64
Barley,MT,USC00241047,2002,9,0,0,32,0,0,0.873876081,90,2.093545,0,56.3,71.3,41.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.95
Barley,MT,USC00241047,2002,9,0,0,32,0,0,0.873876081,90,2.093545,0,56.3,71.3,41.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.23
Barley,MT,USC00241047,2002,10,0,0,0,0,0,0.06,68,0.12,0,40,54.2,25.7,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.64
Barley,MT,USC00241047,2002,10,0,0,0,0,0,0.06,68,0.12,0,40,54.2,25.7,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.89
Barley,MT,USC00241047,2002,10,0,0,0,0,0,0.06,68,0.12,0,40,54.2,25.7,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.26
Barley,MT,USC00241047,2002,11,0,0,-2,0,0,0.14,60,0.17,0,32.5,45.4,19.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.79
Barley,MT,USC00241047,2002,11,0,0,-2,0,0,0.14,60,0.17,0,32.5,45.4,19.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.07
Barley,MT,USC00241047,2002,11,0,0,-2,0,0,0.14,60,0.17,0,32.5,45.4,19.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.32
Barley,MT,USC00241047,2002,12,0,0,-4,0,0,0.12,55,0.19,0,28.8,39.2,18.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.91
Barley,MT,USC00241047,2002,12,0,0,-4,0,0,0.12,55,0.19,0,28.8,39.2,18.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.24
Barley,MT,USC00241047,2002,12,0,0,-4,0,0,0.12,55,0.19,0,28.8,39.2,18.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.14
Barley,MT,USC00241047,2003,1,0,0,1,0,0,0.57,58,1.17,0,30.1,40.4,19.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.85
Barley,MT,USC00241047,2003,1,0,0,1,0,0,0.57,58,1.17,0,30.1,40.4,19.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.07
Barley,MT,USC00241047,2003,1,0,0,1,0,0,0.57,58,1.17,0,30.1,40.4,19.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.17
Barley,MT,USC00241047,2003,2,0,0,-27,0,0,0.28,55,1.19,0,22.8,34.1,11.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.87
Barley,MT,USC00241047,2003,2,0,0,-27,0,0,0.28,55,1.19,0,22.8,34.1,11.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.06
Barley,MT,USC00241047,2003,2,0,0,-27,0,0,0.28,55,1.19,0,22.8,34.1,11.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.2
Barley,MT,USC00241047,2003,3,0,0,2,0,0,0.42,68,1.1,0,35.6,46.7,24.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.83
Barley,MT,USC00241047,2003,3,0,0,2,0,0,0.42,68,1.1,0,35.6,46.7,24.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.07
Barley,MT,USC00241047,2003,3,0,0,2,0,0,0.42,68,1.1,0,35.6,46.7,24.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.3
Barley,MT,USC00241047,2003,4,0,0,15,0,0,0.81,76,2.94,0,44.4,56.9,32,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.85
Barley,MT,USC00241047,2003,4,0,0,15,0,0,0.81,76,2.94,0,44.4,56.9,32,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.11
Barley,MT,USC00241047,2003,4,0,0,15,0,0,0.81,76,2.94,0,44.4,56.9,32,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.2
Barley,MT,USC00241047,2003,5,0,0,23,0,0,0.55,90,2.18,0,51.4,65.2,37.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.91
Barley,MT,USC00241047,2003,5,0,0,23,0,0,0.55,90,2.18,0,51.4,65.2,37.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.19
Barley,MT,USC00241047,2003,5,0,0,23,0,0,0.55,90,2.18,0,51.4,65.2,37.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.33
Barley,MT,USC00241047,2003,6,0,0,30,0,0,0.52,89,2.41,0,58.7,73.7,43.7,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.99
Barley,MT,USC00241047,2003,6,0,0,30,0,0,0.52,89,2.41,0,58.7,73.7,43.7,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.19
Barley,MT,USC00241047,2003,6,0,0,30,0,0,0.52,89,2.41,0,58.7,73.7,43.7,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.33
Barley,MT,USC00241047,2003,7,0,0,42,0,0,0.14,99,0.17,0,70.3,89.8,50.7,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.74
Barley,MT,USC00241047,2003,7,0,0,42,0,0,0.14,99,0.17,0,70.3,89.8,50.7,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.08
Barley,MT,USC00241047,2003,7,0,0,42,0,0,0.14,99,0.17,0,70.3,89.8,50.7,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.22
Barley,MT,USC00241047,2003,8,0,0,33,0,0,0.12,100,0.58,0,68.3,88.6,47.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.91
Barley,MT,USC00241047,2003,8,0,0,33,0,0,0.12,100,0.58,0,68.3,88.6,47.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.12
Barley,MT,USC00241047,2003,8,0,0,33,0,0,0.12,100,0.58,0,68.3,88.6,47.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.39
Barley,MT,USC00241047,2003,9,0,0,23,0,0,0.04,88,0.08,0,55.7,74.6,36.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.88
Barley,MT,USC00241047,2003,9,0,0,23,0,0,0.04,88,0.08,0,55.7,74.6,36.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.1
Barley,MT,USC00241047,2003,9,0,0,23,0,0,0.04,88,0.08,0,55.7,74.6,36.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.27
Barley,MT,USC00241047,2003,10,0,0,3,0,0,0.22,82,0.67,0,49.4,65.4,33.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.74
Barley,MT,USC00241047,2003,10,0,0,3,0,0,0.22,82,0.67,0,49.4,65.4,33.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.11
Barley,MT,USC00241047,2003,10,0,0,3,0,0,0.22,82,0.67,0,49.4,65.4,33.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.24
Barley,MT,USC00241047,2003,11,0,0,-10,0,0,0.26,66,0.3,0,27,38.9,15,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.83
Barley,MT,USC00241047,2003,11,0,0,-10,0,0,0.26,66,0.3,0,27,38.9,15,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.03
Barley,MT,USC00241047,2003,11,0,0,-10,0,0,0.26,66,0.3,0,27,38.9,15,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.43
Barley,MT,USC00241047,2003,12,0,0,-1,0,0,0.25,52,0.92,0,26.7,38,15.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.93
Barley,MT,USC00241047,2003,12,0,0,-1,0,0,0.25,52,0.92,0,26.7,38,15.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.2
Barley,MT,USC00241047,2003,12,0,0,-1,0,0,0.25,52,0.92,0,26.7,38,15.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.26
Barley,MT,USC00241047,2004,1,0,0,-27,0,0,0.2,45,0.27,0,21.4,33.6,9.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.69
Barley,MT,USC00241047,2004,1,0,0,-27,0,0,0.2,45,0.27,0,21.4,33.6,9.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.94
Barley,MT,USC00241047,2004,1,0,0,-27,0,0,0.2,45,0.27,0,21.4,33.6,9.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.15
Barley,MT,USC00241047,2004,2,0,0,2,0,0,0.35,50,1.09,0,27.6,37.5,17.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.73
Barley,MT,USC00241047,2004,2,0,0,2,0,0,0.35,50,1.09,0,27.6,37.5,17.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.96
Barley,MT,USC00241047,2004,2,0,0,2,0,0,0.35,50,1.09,0,27.6,37.5,17.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.16
Barley,MT,USC00241047,2004,3,0,0,5,0,0,0.4,76,0.7,0,40.4,54.7,26,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.77
Barley,MT,USC00241047,2004,3,0,0,5,0,0,0.4,76,0.7,0,40.4,54.7,26,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.97
Barley,MT,USC00241047,2004,3,0,0,5,0,0,0.4,76,0.7,0,40.4,54.7,26,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.19
Barley,MT,USC00241047,2004,4,0,0,25,0,0,0.51,78,1.46,0,47.2,62.5,32,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.78
Barley,MT,USC00241047,2004,4,0,0,25,0,0,0.51,78,1.46,0,47.2,62.5,32,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.04
Barley,MT,USC00241047,2004,4,0,0,25,0,0,0.51,78,1.46,0,47.2,62.5,32,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.17
Barley,MT,USC00241047,2004,5,0,0,25,0,0,0.6,80,2.63,0,50.8,64.4,37.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.78
Barley,MT,USC00241047,2004,5,0,0,25,0,0,0.6,80,2.63,0,50.8,64.4,37.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.14
Barley,MT,USC00241047,2004,5,0,0,25,0,0,0.6,80,2.63,0,50.8,64.4,37.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.39
Barley,MT,USC00241047,2004,6,0,0,32,0,0,0.95,86,2.25,0,57.5,71.7,43.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.63
Barley,MT,USC00241047,2004,6,0,0,32,0,0,0.95,86,2.25,0,57.5,71.7,43.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.79
Barley,MT,USC00241047,2004,6,0,0,32,0,0,0.95,86,2.25,0,57.5,71.7,43.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.2
Barley,MT,USC00241047,2004,7,0,0,40,0,0,0.45,95,1.49,0,67.5,84,51.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.54
Barley,MT,USC00241047,2004,7,0,0,40,0,0,0.45,95,1.49,0,67.5,84,51.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.68
Barley,MT,USC00241047,2004,7,0,0,40,0,0,0.45,95,1.49,0,67.5,84,51.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.21
Barley,MT,USC00241047,2004,8,0,0,37,0,0,0.61,92,1.6,0,63.2,79,47.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.77
Barley,MT,USC00241047,2004,8,0,0,37,0,0,0.61,92,1.6,0,63.2,79,47.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.06
Barley,MT,USC00241047,2004,8,0,0,37,0,0,0.61,92,1.6,0,63.2,79,47.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.83
Barley,MT,USC00241047,2004,9,0,0,33,0,0,0.57,91,1.67,0,55.4,69.9,40.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.43
Barley,MT,USC00241047,2004,9,0,0,33,0,0,0.57,91,1.67,0,55.4,69.9,40.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.91
Barley,MT,USC00241047,2004,9,0,0,33,0,0,0.57,91,1.67,0,55.4,69.9,40.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.64
Barley,MT,USC00241047,2004,10,0,0,20,0,0,0.6,81,1.6,0,46.3,59.4,33.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.29
Barley,MT,USC00241047,2004,10,0,0,20,0,0,0.6,81,1.6,0,46.3,59.4,33.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.73
Barley,MT,USC00241047,2004,10,0,0,20,0,0,0.6,81,1.6,0,46.3,59.4,33.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.58
Barley,MT,USC00241047,2004,11,0,0,6,0,0,0.12,63,0.18,0,34.2,45.8,22.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.45
Barley,MT,USC00241047,2004,11,0,0,6,0,0,0.12,63,0.18,0,34.2,45.8,22.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.83
Barley,MT,USC00241047,2004,11,0,0,6,0,0,0.12,63,0.18,0,34.2,45.8,22.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.78
Barley,MT,USC00241047,2004,12,0,0,-16,0,0,0.08,62,0.17,0,30,41,18.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.49
Barley,MT,USC00241047,2004,12,0,0,-16,0,0,0.08,62,0.17,0,30,41,18.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.74
Barley,MT,USC00241047,2004,12,0,0,-16,0,0,0.08,62,0.17,0,30,41,18.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.66
