,Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount,date,CPI
5861,Oats,IA,USC00130200,2003,5,0,0,40.0,0,0.0,1.46,87.0,4.81,0.0,59.7,70.0,49.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.95,2003-05-01,182.9
5863,Oats,IA,USC00130200,2003,6,0,0,50.0,0,0.0,2.53,92.0,5.9,0.0,68.7,79.1,58.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.83,2003-06-01,183.1
5865,Oats,IA,USC00130200,2003,7,0,0,53.0,0,0.0,2.49,93.0,6.6,0.0,73.7,83.8,63.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.46,2003-07-01,183.7
5867,Oats,IA,USC00130200,2003,8,0,0,56.0,0,0.0,0.57,97.0,1.0,0.0,74.1,85.4,62.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.39,2003-08-01,184.5
5869,Oats,IA,USC00130200,2003,9,0,0,31.0,0,0.0,1.6,87.0,3.93,0.0,62.4,75.1,49.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.39,2003-09-01,185.1
5871,Oats,IA,USC00130200,2003,10,0,0,26.0,0,0.0,0.32,87.0,0.94,0.0,54.3,67.9,40.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.44,2003-10-01,184.9
5873,Oats,IA,USC00130200,2003,11,0,0,10.0,0,0.0,1.89,67.0,4.31,0.0,36.4,45.6,27.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.29,2003-11-01,185.0
5875,Oats,IA,USC00130200,2003,12,21,3,4.0,9,7.0,0.56,54.0,1.05,11.5,29.0,36.1,21.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.58,2003-12-01,185.5
5877,Oats,IA,USC00130200,2004,1,13,2,-13.0,7,4.2,0.35,51.0,0.72,8.1,19.1,28.9,9.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.48,2004-01-01,186.3
5879,Oats,IA,USC00130200,2004,2,25,4,-11.0,21,5.0,0.38,55.0,1.41,14.1,22.9,30.6,15.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.58,2004-02-01,186.7
5881,Oats,IA,USC00130200,2004,3,3,2,14.0,12,6.8,0.86,77.0,3.52,11.9,42.5,52.4,32.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.6,2004-03-01,187.1
5883,Oats,IA,USC00130200,2004,4,0,0,24.0,0,0.0,0.75,88.0,2.41,0.0,53.2,66.4,39.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.63,2004-04-01,187.4
5885,Oats,IA,USC00130200,2004,5,0,0,30.0,0,0.0,2.93,86.0,8.18,0.0,62.9,73.4,52.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.7,2004-05-01,188.2
5887,Oats,IA,USC00130200,2004,6,0,0,43.0,0,0.0,1.0,89.0,3.59,0.0,67.9,77.8,58.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.61,2004-06-01,188.9
5889,Oats,IA,USC00130200,2004,7,0,0,51.0,0,0.0,0.57,89.0,1.96,0.0,71.5,80.8,62.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.36,2004-07-01,189.1
5891,Oats,IA,USC00130200,2004,8,0,0,46.0,0,0.0,1.2,86.0,5.19,0.0,67.1,77.1,57.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.32,2004-08-01,189.2
5893,Oats,IA,USC00130200,2004,9,0,0,40.0,0,0.0,0.99,87.0,1.34,0.0,67.5,80.2,54.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.42,2004-09-01,189.8
5895,Oats,IA,USC00130200,2004,10,0,0,31.0,0,0.0,0.9,80.0,1.79,0.0,53.8,64.1,43.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.45,2004-10-01,190.8
5897,Oats,IA,USC00130200,2004,11,0,0,15.0,0,0.0,1.05,75.0,3.01,0.0,41.7,50.7,32.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.51,2004-11-01,191.7
5899,Oats,IA,USC00130200,2004,12,1,1,-13.0,1,1.0,0.32,59.0,0.46,1.0,27.9,37.8,18.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.6,2004-12-01,191.7
5901,Oats,IA,USC00130200,2005,1,27,2,-13.0,16,8.5,0.32,44.0,0.5,15.5,18.3,25.7,10.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.64,2005-01-01,191.6
5903,Oats,IA,USC00130200,2005,2,5,3,2.0,4,2.0,0.87,56.0,1.83,4.7,32.0,40.0,24.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.67,2005-02-01,192.4
5905,Oats,IA,USC00130200,2005,3,1,1,9.0,2,5.0,0.67,76.0,1.38,5.0,37.3,49.4,25.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.73,2005-03-01,193.1
5907,Oats,IA,USC00130200,2005,4,0,0,30.0,0,0.0,1.19,80.0,3.29,0.0,55.0,66.4,43.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.65,2005-04-01,193.7
5909,Oats,IA,USC00130200,2005,5,0,0,31.0,0,0.0,2.13,82.0,4.37,0.0,59.8,71.5,48.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.64,2005-05-01,193.6
5911,Oats,IA,USC00130200,2005,6,0,0,54.0,0,0.0,1.63,92.0,4.86,0.0,73.4,83.9,63.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.75,2005-06-01,193.7
5913,Oats,IA,USC00130200,2005,7,0,0,51.0,0,0.0,1.04,94.0,4.1,0.0,75.3,85.9,64.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.59,2005-07-01,194.9
5915,Oats,IA,USC00130200,2005,8,0,0,53.0,0,0.0,4.26,93.0,6.76,0.0,71.8,82.3,61.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.49,2005-08-01,196.1
5917,Oats,IA,USC00130200,2005,9,0,0,34.0,0,0.0,1.47,90.0,4.36,0.0,68.6,80.7,56.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.54,2005-09-01,198.8
5919,Oats,IA,USC00130200,2005,10,0,0,28.0,0,0.0,0.12,88.0,0.35,0.0,54.0,66.0,42.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.59,2005-10-01,199.1
5921,Oats,IA,USC00130200,2005,11,5,2,5.0,2,1.0,0.73,76.0,1.89,2.5,40.9,51.7,30.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.64,2005-11-01,198.1
5923,Oats,IA,USC00130200,2005,12,31,4,-14.0,10,4.0,0.31,40.0,0.94,13.3,19.3,25.6,13.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.73,2005-12-01,198.1
5925,Oats,IA,USC00130200,2006,1,4,1,10.0,2,1.9,0.24,59.0,0.62,1.9,33.6,41.4,25.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.73,2006-01-01,199.3
5927,Oats,IA,USC00130200,2006,2,0,2,-13.0,0,1.0,0.3,63.0,0.41,2.0,27.6,40.6,14.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.82,2006-02-01,199.4
5929,Oats,IA,USC00130200,2006,3,3,1,15.0,7,7.1,1.05,68.0,2.63,7.1,37.6,47.3,27.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.82,2006-03-01,199.7
5931,Oats,IA,USC00130200,2006,4,0,0,25.0,0,0.0,1.18,89.0,4.3,0.0,55.5,68.0,43.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.75,2006-04-01,200.7
5933,Oats,IA,USC00130200,2006,5,0,0,33.0,0,0.0,0.48,91.0,2.15,0.0,62.9,74.5,51.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.85,2006-05-01,201.3
5935,Oats,IA,USC00130200,2006,6,0,0,46.0,0,0.0,0.28,90.0,0.81,0.0,71.6,83.0,60.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.9,2006-06-01,201.8
5937,Oats,IA,USC00130200,2006,7,0,0,56.0,0,0.0,2.16,93.0,5.56,0.0,76.0,86.6,65.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.78,2006-07-01,202.9
5939,Oats,IA,USC00130200,2006,8,0,0,56.0,0,0.0,2.08,93.0,6.16,0.0,72.8,82.2,63.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.67,2006-08-01,203.8
5941,Oats,IA,USC00130200,2006,9,0,0,34.0,0,0.0,2.42,84.0,7.51,0.0,61.4,72.4,50.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.7,2006-09-01,202.8
5943,Oats,IA,USC00130200,2006,10,0,0,21.0,0,0.0,0.56,88.0,2.53,0.0,49.4,60.0,38.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.77,2006-10-01,201.9
5945,Oats,IA,USC00130200,2006,11,1,1,8.0,1,1.0,0.84,80.0,1.56,1.0,40.7,51.4,30.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.05,2006-11-01,202.0
5947,Oats,IA,USC00130200,2006,12,0,0,0.0,0,0.0,1.08,55.0,2.67,0.0,32.9,42.7,23.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.01,2006-12-01,203.1
5949,Oats,IA,USC00130200,2007,1,20,3,-11.0,7,5.3,0.28,48.0,0.56,10.4,21.7,30.5,13.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.2,2007-01-01,203.437
5951,Oats,IA,USC00130200,2007,2,23,4,-15.0,8,8.0,0.81,51.0,1.77,13.1,15.6,23.2,7.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.35,2007-02-01,204.226
5953,Oats,IA,USC00130200,2007,3,11,3,2.0,11,5.0,0.72,79.0,3.09,7.0,42.5,51.5,33.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.4,2007-03-01,205.28799999999998
5955,Oats,IA,USC00130200,2007,4,0,1,14.0,0,2.0,2.82,89.0,5.99,2.0,47.7,59.3,36.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.46,2007-04-01,205.90400000000002
5957,Oats,IA,USC00130200,2007,5,0,0,41.0,0,0.0,3.33,90.0,6.67,0.0,66.2,78.0,54.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.49,2007-05-01,206.755
5959,Oats,IA,USC00130200,2007,6,0,0,51.0,0,0.0,0.6,90.0,2.04,0.0,71.9,82.5,61.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.54,2007-06-01,207.234
5961,Oats,IA,USC00130200,2007,7,0,0,53.0,0,0.0,1.03,94.0,2.95,0.0,74.9,85.5,64.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.32,2007-07-01,207.60299999999998
5963,Oats,IA,USC00130200,2007,8,0,0,54.0,0,0.0,1.98,91.0,7.89,0.0,75.4,84.6,66.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.24,2007-08-01,207.667
5965,Oats,IA,USC00130200,2007,9,0,0,35.0,0,0.0,0.72,89.0,1.9,0.0,67.5,80.4,54.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.47,2007-09-01,208.547
5967,Oats,IA,USC00130200,2007,10,0,0,29.0,0,0.0,1.13,84.0,5.41,0.0,57.1,67.6,46.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.45,2007-10-01,209.19
5969,Oats,IA,USC00130200,2007,11,0,0,11.0,0,0.3,0.1,67.0,0.14,0.3,38.6,49.5,27.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.63,2007-11-01,210.834
5971,Oats,IA,USC00130200,2007,12,27,4,3.0,3,2.3,1.18,38.0,1.91,7.0,20.4,27.3,13.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.69,2007-12-01,211.445
5973,Oats,IA,USC00130200,2008,1,19,3,-17.0,11,4.5,0.08,43.0,0.24,11.2,16.6,24.8,8.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.88,2008-01-01,212.174
5975,Oats,IA,USC00130200,2008,2,23,4,-14.0,5,3.3,0.24,39.0,0.71,12.1,18.3,26.2,10.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.19,2008-02-01,212.687
5977,Oats,IA,USC00130200,2008,3,3,1,3.0,3,3.0,1.7,55.0,2.71,3.3,33.5,41.8,25.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.43,2008-03-01,213.44799999999998
5979,Oats,IA,USC00130200,2008,4,0,0,27.0,0,0.4,1.42,75.0,5.23,0.4,47.1,57.3,36.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.47,2008-04-01,213.942
5981,Oats,IA,USC00130200,2008,5,0,0,35.0,0,0.0,2.56,85.0,8.48,0.0,59.3,70.7,47.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.63,2008-05-01,215.208
5983,Oats,IA,USC00130200,2008,6,0,0,54.0,0,0.0,2.54,87.0,10.69,0.0,70.2,80.9,59.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.56,2008-06-01,217.463
5985,Oats,IA,USC00130200,2008,7,0,0,55.0,0,0.0,1.88,90.0,9.28,0.0,73.8,83.8,63.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.44,2008-07-01,219.016
5987,Oats,IA,USC00130200,2008,8,0,0,53.0,0,0.0,0.79,94.0,2.1,0.0,70.8,81.5,60.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.16,2008-08-01,218.69
5989,Oats,IA,USC00130200,2008,9,0,0,42.0,0,0.0,0.97,86.0,3.09,0.0,64.3,74.6,53.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.29,2008-09-01,218.877
5991,Oats,IA,USC00130200,2008,10,0,0,22.0,0,0.0,1.32,77.0,3.63,0.0,52.9,63.9,42.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.26,2008-10-01,216.995
5993,Oats,IA,USC00130200,2008,11,2,2,6.0,2,2.3,1.05,75.0,2.6,3.5,37.9,46.4,29.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.0,2008-11-01,213.153
5995,Oats,IA,USC00130200,2008,12,13,5,-14.0,9,4.0,0.87,50.0,1.2,12.7,18.2,27.6,8.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.12,2008-12-01,211.398
5997,Oats,IA,USC00130200,2009,1,22,4,-25.0,12,5.7,0.51,41.0,0.95,13.9,14.5,24.2,4.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.77,2009-01-01,211.933
5999,Oats,IA,USC00130200,2009,2,7,1,-4.0,4,1.0,0.1,55.0,0.25,1.3,28.0,38.0,18.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.69,2009-02-01,212.705
6001,Oats,IA,USC00130200,2009,3,0,0,4.0,0,0.0,1.1,68.0,4.07,0.0,38.8,49.4,28.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.77,2009-03-01,212.495
6003,Oats,IA,USC00130200,2009,4,2,1,22.0,5,5.3,3.0,87.0,4.56,5.3,48.3,60.1,36.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.37,2009-04-01,212.709
6005,Oats,IA,USC00130200,2009,5,0,0,39.0,0,0.0,1.66,87.0,3.78,0.0,60.9,71.5,50.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.64,2009-05-01,213.02200000000002
6007,Oats,IA,USC00130200,2009,6,0,0,49.0,0,0.0,0.98,94.0,4.11,0.0,69.5,79.1,59.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.37,2009-06-01,214.79
6009,Oats,IA,USC00130200,2009,7,0,0,51.0,0,0.0,1.02,86.0,2.75,0.0,69.0,78.9,59.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.03,2009-07-01,214.726
6011,Oats,IA,USC00130200,2009,8,0,0,46.0,0,0.0,1.29,90.0,4.84,0.0,69.6,79.2,59.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.86,2009-08-01,215.445
6013,Oats,IA,USC00130200,2009,9,0,0,37.0,0,0.0,0.55,80.0,0.96,0.0,64.5,75.7,53.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.82,2009-09-01,215.861
6015,Oats,IA,USC00130200,2009,10,0,0,25.0,0,0.0,1.9,67.0,7.33,0.0,46.2,54.3,38.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.03,2009-10-01,216.50900000000001
6017,Oats,IA,USC00130200,2009,11,0,0,23.0,0,0.0,1.09,73.0,1.38,0.0,44.6,54.1,35.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.02,2009-11-01,217.234
6019,Oats,IA,USC00130200,2009,12,25,7,-10.0,15,8.0,0.48,55.0,1.97,23.5,20.1,28.4,11.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.22,2009-12-01,217.347
6021,Oats,IA,USC00130200,2010,1,31,3,-21.0,21,3.7,0.27,37.0,1.17,11.9,13.8,20.2,7.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.19,2010-01-01,217.488
6023,Oats,IA,USC00130200,2010,2,28,6,-13.0,27,5.1,0.16,32.0,0.75,17.4,16.4,24.7,8.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.3,2010-02-01,217.28099999999998
6025,Oats,IA,USC00130200,2010,3,10,1,7.0,21,2.0,0.65,76.0,2.07,2.0,38.2,46.8,29.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.29,2010-03-01,217.35299999999998
6027,Oats,IA,USC00130200,2010,4,0,0,31.0,0,0.0,0.72,85.0,3.66,0.0,56.6,68.7,44.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.25,2010-04-01,217.403
6029,Oats,IA,USC00130200,2010,5,0,0,35.0,0,0.0,1.04,89.0,3.64,0.0,61.4,72.2,50.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.2,2010-05-01,217.29
6031,Oats,IA,USC00130200,2010,6,0,0,54.0,0,0.0,2.58,88.0,11.16,0.0,72.0,81.9,62.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.11,2010-06-01,217.199
6033,Oats,IA,USC00130200,2010,7,0,0,60.0,0,0.0,1.79,92.0,6.74,0.0,75.2,84.3,66.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.11,2010-07-01,217.605
6035,Oats,IA,USC00130200,2010,8,0,0,53.0,0,0.0,4.98,91.0,11.21,0.0,75.6,85.5,65.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.09,2010-08-01,217.923
6037,Oats,IA,USC00130200,2010,9,0,0,41.0,0,0.0,2.96,87.0,6.57,0.0,65.3,76.7,53.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.3,2010-09-01,218.275
6039,Oats,IA,USC00130200,2010,10,0,0,23.0,0,0.0,0.28,86.0,0.38,0.0,55.9,70.2,41.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.55,2010-10-01,219.035
6041,Oats,IA,USC00130200,2010,11,0,0,13.0,0,0.0,1.2,69.0,2.23,0.0,39.1,48.8,29.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.07,2010-11-01,219.59
6043,Oats,IA,USC00130200,2010,12,18,3,-4.0,8,6.0,0.36,51.0,0.8,9.3,20.3,28.3,12.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.94,2010-12-01,220.472
6045,Oats,IA,USC00130200,2011,1,25,0,-8.0,7,0.0,0.19,38.0,0.7,0.0,15.5,24.1,6.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.13,2011-01-01,221.187
6047,Oats,IA,USC00130200,2011,2,0,0,-12.0,0,0.0,0.84,63.0,1.06,0.0,24.5,33.3,15.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.27,2011-02-01,221.898
6049,Oats,IA,USC00130200,2011,3,0,0,5.0,0,0.0,0.42,65.0,0.79,0.0,36.8,45.9,27.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.28,2011-03-01,223.046
6051,Oats,IA,USC00130200,2011,4,0,0,25.0,0,0.0,1.46,87.0,4.42,0.0,49.2,60.2,38.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.54,2011-04-01,224.093
6053,Oats,IA,USC00130200,2011,5,0,0,27.0,0,0.0,1.01,96.0,4.62,0.0,60.4,71.6,49.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.55,2011-05-01,224.80599999999998
6055,Oats,IA,USC00130200,2011,6,0,0,51.0,0,0.0,1.63,95.0,5.05,0.0,71.1,80.5,61.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.43,2011-06-01,224.80599999999998
6057,Oats,IA,USC00130200,2011,7,0,0,61.0,0,0.0,0.84,96.0,3.9,0.0,78.3,87.8,68.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.35,2011-07-01,225.395
6059,Oats,IA,USC00130200,2011,8,0,0,55.0,0,0.0,1.72,93.0,3.59,0.0,72.7,82.7,62.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.2,2011-08-01,226.106
6061,Oats,IA,USC00130200,2011,9,0,0,34.0,0,0.0,1.24,92.0,2.02,0.0,61.8,72.8,50.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.67,2011-09-01,226.597
6063,Oats,IA,USC00130200,2011,10,0,0,27.0,0,0.0,0.67,83.0,0.86,0.0,55.1,68.3,41.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.69,2011-10-01,226.75
